ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07690;2025-07-12T23:00:00+02:00;101360;30.0;3;90;3.0;297.25;292.15;73;30000.0;2;1;1;75.0;2;2500.0;35;23;;101060.0;;;20.0;;;;;297.15;;;4.0;4.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;6;2500.0;5.0;3;4000.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;24.100000000000023;;;;;24.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-13T02:00:00+02:00;101390;30.0;0;60;3.8;297.05;292.55;76;30000.0;2;2;2;75.0;3;800.0;35;23;;101090.0;;;20.0;;;;;297.15;;;5.7;5.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;6;620.0;5.0;3;4000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;23.900000000000034;;;;;24.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-18T02:00:00+02:00;101110;40.0;2;340;3.2;299.35;286.85;46;35000.0;2;0;0;0.0;0;;30;20;10;100810.0;;;210.0;;;;;298.15;;;4.3;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.200000000000045;;;;;25.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-15T05:00:00+02:00;101810;-20.0;6;320;2.9;295.05;292.05;83;40000.0;1;0;0;0.0;0;;30;20;10;101510.0;;;40.0;;;;;294.95;;;3.9;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;21.900000000000034;;;;;21.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-01T02:00:00+02:00;100940;-30.0;8;340;4.1;294.05;291.45;85;20000.0;1;2;2;60.0;1;450.0;35;23;10;100640.0;;;-440.0;;;;;294.35;;;5.2;6.8;-10.0;2;0.0;;;0.0;10.6;12.2;12.2;13.6;;;;;1.0;6;550.0;5.0;3;4500.0;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;20.900000000000034;;;;;21.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-02T02:00:00+02:00;100840;10.0;1;320;3.4;295.35;288.45;65;40000.0;2;0;0;10.0;1;4000.0;30;23;10;100540.0;;;-100.0;;;;;294.45;;;4.4;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;4000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;22.200000000000045;;;;;21.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-08-15T05:00:00+02:00;101690;-20.0;8;330;3.4;297.75;286.05;48;40000.0;2;0;0;0.0;0;;30;20;10;101390.0;;;0.0;;;;;295.65;;;4.2;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;24.600000000000023;;;;;22.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-16T11:00:00+02:00;101800;40.0;3;170;2.2;301.35;291.75;56;40000.0;2;0;0;10.0;1;4000.0;30;28;10;101500.0;;;40.0;;;;;294.95;;;2.9;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;4000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;28.200000000000045;;;;;21.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-16T23:00:00+02:00;101630;10.0;1;240;2.4;298.35;295.05;82;40000.0;2;0;0;10.0;0;;30;20;11;101330.0;;;50.0;;;;;298.45;;;3.1;3.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.200000000000045;;;;;25.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-18T23:00:00+02:00;101490;60.0;1;70;1.1;300.85;290.65;54;40000.0;3;1;1;90.0;0;;30;20;12;101190.0;;;-80.0;;;;;298.45;;;1.7;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;27.700000000000045;;;;;25.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-20T05:00:00+02:00;101730;40.0;1;360;2.1;300.35;289.05;50;40000.0;2;0;0;0.0;0;;30;20;10;101430.0;;;210.0;;;;;298.25;;;2.8;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;27.200000000000045;;;;;25.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-22T20:00:00+02:00;101530;-90.0;8;200;2.0;303.95;292.95;52;30000.0;2;0;0;25.0;0;7000.0;30;20;11;101240.0;;;-200.0;302.05;;306.05;;;;;2.7;2.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0;7000.0;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;30.80000000000001;28.900000000000034;;32.900000000000034;;;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-24T08:00:00+02:00;101580;60.0;3;320;1.8;302.55;287.95;41;30000.0;2;0;0;0.0;0;;30;20;10;101280.0;;;70.0;300.25;;304.35;;298.95;;;3.1;3.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;29.400000000000034;27.100000000000023;;31.200000000000045;;25.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-26T14:00:00+02:00;101110;-110.0;8;210;9.5;302.05;295.75;69;30000.0;1;2;2;90.0;1;800.0;31;23;12;100820.0;;;-260.0;;;;;296.85;;;12.8;12.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;800.0;3.0;3;4200.0;5.0;0;7300.0;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;28.900000000000034;;;;;23.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-08-29T17:00:00+02:00;100290;-20.0;7;190;3.9;297.35;288.05;56;50000.0;2;0;0;50.0;1;1750.0;35;23;11;99990.0;;;480.0;;;;;289.75;;;5.4;6.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1500.0;2.0;3;4000.0;2.0;0;8000.0;;;;43.648833, 7.209;NICE;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;24.200000000000045;;;;;16.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2023-07-19T17:00:00+02:00;101050;-140.0;8;120;3.0;302.15;297.45;76;20000.0;2;1;1;50.0;1;450.0;35;28;12;100760.0;;;-580.0;;;;;298.05;;;4.3;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;500.0;1.0;3;6000.0;4.0;0;7000.0;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;29.0;;;;;24.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-10-03T02:00:00+02:00;102400;-40.0;7;330;4.2;293.35;285.85;62;20000.0;2;0;0;50.0;0;;30;20;11;102090.0;;;-40.0;;;;;292.35;;;5.5;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.200000000000045;;;;;19.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2023-10-05T05:00:00+02:00;102290;-30.0;8;320;4.6;293.55;290.15;81;30000.0;2;1;1;0.0;0;;30;20;10;101980.0;;;220.0;;;;;293.05;;;5.9;5.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;20.400000000000034;;;;;19.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2023-10-06T02:00:00+02:00;102330;0.0;4;330;2.8;292.05;286.05;68;40000.0;2;2;2;60.0;0;;30;20;11;102020.0;;;10.0;;;;;291.55;;;3.3;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;18.900000000000034;;;;;18.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2023-10-06T08:00:00+02:00;102390;60.0;3;330;3.6;291.55;286.15;71;40000.0;2;0;0;50.0;1;450.0;35;20;12;102080.0;;;50.0;291.45;;295.75;;290.85;;;5.0;5.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;500.0;4.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;18.400000000000034;18.30000000000001;;22.600000000000023;;17.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2023-10-11T23:00:00+02:00;102200;-10.0;7;320;3.1;293.35;290.15;82;20000.0;3;0;0;10.0;1;800.0;35;20;10;101890.0;;;30.0;;;;;291.35;;;3.9;3.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;660.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;20.200000000000045;;;;;18.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2023-09-03T05:00:00+02:00;102100;20.0;3;340;3.8;295.45;287.35;60;40000.0;3;2;2;100.0;0;;30;20;17;101800.0;;;200.0;;;;;293.95;;;5.1;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;2;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;22.30000000000001;;;;;20.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-05T17:00:00+02:00;101780;-140.0;8;140;1.9;298.65;289.55;57;40000.0;2;0;0;25.0;0;8000.0;30;20;11;101480.0;;;-150.0;;;;;294.05;;;3.1;4.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.5;;;;;20.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-10T20:00:00+02:00;101710;-50.0;7;240;1.9;298.75;291.65;65;40000.0;2;0;0;0.0;0;;30;20;10;101410.0;;;-20.0;296.45;;300.85;;296.85;;;2.6;2.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.600000000000023;23.30000000000001;;27.700000000000045;;23.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-11T08:00:00+02:00;101610;20.0;3;340;3.8;296.25;287.25;57;30000.0;3;0;0;10.0;0;;30;20;11;101310.0;;;-180.0;295.75;;299.05;;294.85;;;5.1;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;23.100000000000023;22.600000000000023;;25.900000000000034;;21.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-11T17:00:00+02:00;101470;-110.0;7;150;2.3;298.95;292.55;68;30000.0;2;1;1;60.0;0;;30;20;12;101170.0;;;-290.0;;;;;294.85;;;3.1;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;25.80000000000001;;;;;21.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-17T17:00:00+02:00;101610;-150.0;6;90;10.4;298.45;294.95;81;12000.0;3;2;2;100.0;1;1250.0;35;23;12;101310.0;;;-30.0;;;;;292.95;;;13.2;14.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1200.0;3.0;3;5000.0;7.0;0;7000.0;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;25.30000000000001;;;;;19.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-09-20T17:00:00+02:00;101380;-110.0;6;120;8.1;294.75;291.55;82;10000.0;60;6;2;100.0;5;450.0;38;27;;101080.0;;;40.0;;;;;292.35;;;9.8;9.9;-10.0;2;0.0;;;1.0;1.2;1.4;1.4;1.4;;;;;2.0;6;500.0;2.0;8;1000.0;5.0;6;1500.0;7;3;2500.0;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;21.600000000000023;;;;;19.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;9
07690;2023-07-24T05:00:00+02:00;101220;-120.0;5;80;3.2;298.75;289.35;56;40000.0;17;9;8;90.0;7;4000.0;33;29;;100920.0;;;-250.0;;;;;295.75;;;4.9;6.5;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;7.0;3;5500.0;3.0;9;4000.0;;;;;;;43.648833, 7.209;NICE;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Orage(s) avec ou sans précipitations;Orage, mais pas de précipitations au moment de l’observation;25.600000000000023;;;;;22.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-26T14:00:00+02:00;101040;100.0;1;180;7.8;299.85;288.85;51;30000.0;2;0;0;10.0;1;1250.0;31;20;10;100740.0;;;1030.0;;;;;292.15;;;10.0;10.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1200.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.700000000000045;;;;;19.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-27T23:00:00+02:00;101410;60.0;0;50;1.7;296.85;288.65;60;40000.0;2;0;0;10.0;0;;30;20;11;101110.0;;;260.0;;;;;295.55;;;3.1;3.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;23.700000000000045;;;;;22.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-30T05:00:00+02:00;101270;-80.0;7;320;3.2;296.35;292.75;80;30000.0;1;2;2;75.0;4;450.0;35;23;10;100970.0;;;-90.0;;;;;296.75;;;5.0;5.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;420.0;5.0;3;5000.0;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;23.200000000000045;;;;;23.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-30T20:00:00+02:00;101110;20.0;3;100;9.4;299.05;295.35;80;30000.0;3;1;1;60.0;0;;30;20;11;100810.0;;;-180.0;296.45;;301.85;;298.55;;;11.3;12.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;25.900000000000034;23.30000000000001;;28.700000000000045;;25.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-31T02:00:00+02:00;101230;20.0;3;310;2.1;297.45;293.35;78;30000.0;2;2;2;90.0;4;450.0;35;20;11;100930.0;;;-120.0;;;;;297.15;;;2.5;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;400.0;5.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;24.30000000000001;;;;;24.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-07-31T23:00:00+02:00;101110;10.0;0;90;1.6;299.05;292.45;67;30000.0;2;0;0;0.0;0;;30;20;10;100810.0;;;-100.0;;;;;298.55;;;2.3;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.900000000000034;;;;;25.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2023-08-07T14:00:00+02:00;101430;80.0;1;200;8.4;298.55;284.75;42;50000.0;2;0;0;0.0;0;;30;20;10;101130.0;;;780.0;;;;;291.25;;;10.6;10.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.400000000000034;;;;;18.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
